"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Estacionamiento/0/Estacionamiento gratuito","additionalInfo/Estacionamiento/0/Estacionamiento pagado","additionalInfo/Estacionamiento/1/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/2/Garage de stacionamiento gratuito","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiro en tienda","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Para llevar","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Qué ofrece/0/Combustible diésel","additionalInfo/Qué ofrece/0/Comida","additionalInfo/Qué ofrece/0/Comida preparada","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/1/Gasolinera con servicio completo","additionalInfo/Qué ofrece/2/Intercambio de tanques de propano","additionalInfo/Qué ofrece/3/Lavadero de autos","additionalInfo/Reciclaje/0/Baterías","additionalInfo/Reciclaje/0/Dispositivos electrónicos","additionalInfo/Reciclaje/1/Bombillas","additionalInfo/Servicios/0/Minimercado","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Sanitario","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","address","categories/0","categories/1","categories/2","categories/3","categoryName","cid","city","claimThisBusiness","countryCode","description","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
"true",,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. San Martín 193, B7203BPB Rauch, Provincia de Buenos Aires, Argentina","Cámara de comercio",,,,"Cámara de comercio","15146913197825211823","Rauch","false","AR",,"0x959727662617b8a9:0xd234a54d380c3daf",,"https://lh3.googleusercontent.com/p/AF1QipOPdvtHH6EsqNUs_2qSNZh1XQ1C1eaRpxiw6yoQ=w408-h271-k-no","20","false","/g/11bbrkt_2f","es-419","-36.7779446","-59.093083",,"domingo","Cerrado","lunes","8 AM to 3 PM","martes","8 AM to 3 PM","miércoles","8 AM to 3 PM","jueves","8 AM to 3 PM","viernes","8 AM to 3 PM","sábado","Cerrado","false","+54 2297 44-2610","+542297442610","ChIJqbgXJmYnl5URrz0MOE2lNNI","B7203",,"11","28",,,,,,"2025-05-19T00:05:29.692Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.06946875942514,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. San Martín 193","false","Camara Comercial Industrial Y de Servicios de Rauch","4.7","https://www.google.com/maps/search/?api=1&query=Camara%20Comercial%20Industrial%20Y%20de%20Servicios%20de%20Rauch&query_place_id=ChIJqbgXJmYnl5URrz0MOE2lNNI","http://camaracomerciorauch.com.ar/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cnel. Suárez 602, B7203 Rauch, Provincia de Buenos Aires, Argentina","Comercio",,,,"Comercio","1152763348460606755","Rauch","true","AR",,"0x9597276998a49b0d:0xfff702867159523",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8siQyHQQFn3859Eu6DZkmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.66852&pitch=0&thumbfov=100","1","false","/g/11fnwgttw4","es-419","-36.7815614","-59.0832216",,"domingo","Cerrado","lunes","8 AM to 4 PM","martes","8 AM to 4 PM","miércoles","8 AM to 4 PM","jueves","8 AM to 4 PM","viernes","8 AM to 4 PM","sábado","9 AM to 12 PM","false","+54 9 249 447-6449","+5492494476449","ChIJDZukmGknl5URI5UVZyhw_w8",,,"12","2",,,,,,"2025-05-19T00:05:29.692Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.06946875942514,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Cnel. Suárez 602","false","Cooperativa Eléctrica de Egaña Ltda.","3","https://www.google.com/maps/search/?api=1&query=Cooperativa%20El%C3%A9ctrica%20de%20Ega%C3%B1a%20Ltda.&query_place_id=ChIJDZukmGknl5URI5UVZyhw_w8",
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true","true","true",,,,"true",,,"true",,,,"Avenida General Paz Ruta Prov Nro 30, B7203 Rauch, Provincia de Buenos Aires, Argentina","Gasolinera","Tienda de alimentación",,,"Gasolinera","15427941436620542430","Rauch","false","AR",,"0x95972713fbf0830b:0xd61b0efef14c11de",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrfSKf81yQSEhIWoVV9sWiAg7OlvsU-QAecX7WDDY1doNGNj189nHc9KP-GJKe0CQQlAJEGOTu5n3m68QRqa0ww7pf7N5tXF5Gf1nmviIrFzYgrJ8mqYUK-RimzQW21H8QWfxUZ8A=w408-h306-k-no","58","false","/g/11g8_2z458","es-419","-36.7764663","-59.0765117",,"domingo","Abierto las 24 horas","lunes","Abierto las 24 horas","martes","Abierto las 24 horas","miércoles","Abierto las 24 horas","jueves","Abierto las 24 horas","viernes","Abierto las 24 horas","sábado","Abierto las 24 horas","false","+54 2297 44-2752","+542297442752","ChIJC4Pw-xMnl5UR3hFM8f4OG9Y","B7203","$$","13","364",,,,,,"2025-05-19T00:05:29.692Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.06946875942514,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Avenida General Paz Ruta Prov Nro 30","false","Shell","4.2","https://www.google.com/maps/search/?api=1&query=Shell&query_place_id=ChIJC4Pw-xMnl5UR3hFM8f4OG9Y","https://find.shell.com/ar/fuel/10129342-rosa-juana-crocci-de-giliberti/es_AR"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AJR, Av. Belgrano 454, B7203 Rauch, Provincia de Buenos Aires, Argentina","Comercio",,,,"Comercio","3487943773108453526","Rauch","true","AR",,"0x9597276cec7604a7:0x3067aa61b8aa4096",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ChPpJHNjEW2q8WefOVnMdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.95787&pitch=0&thumbfov=100","1","false","/g/11bbrklg6r","es-419","-36.7786636","-59.0831513",,,,,,,,,,,,,,,,"false","+54 2297 44-3691","+542297443691","ChIJpwR27Gwnl5URlkCquGGqZzA","B7203",,"14","0",,,,,,"2025-05-19T00:05:29.693Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.06946875942514,17z?hl=es-419","Comercio","Provincia de Buenos Aires","AJR, Av. Belgrano 454","false","Hugo C Ciolfi",,"https://www.google.com/maps/search/?api=1&query=Hugo%20C%20Ciolfi&query_place_id=ChIJpwR27Gwnl5URlkCquGGqZzA",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. San Martín 439, B7203 Rauch, Provincia de Buenos Aires, Argentina",,,,,,"15104750519969108217","Rauch","true","AR",,"0x95972768451388ad:0xd19eda91cba7d0f9",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e9QkvY4OU-M59CMW-K-Wuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.912&pitch=0&thumbfov=100","1","false","/g/11wg9h8vcl","es-419","-36.776132","-59.0906475",,,,,,,,,,,,,,,,"false",,,"ChIJrYgTRWgnl5UR-dCny5HantE","B7203",,"15","0",,,,,,"2025-05-19T00:05:29.693Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.06946875942514,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. San Martín 439","false","Club Comercio Rauch",,"https://www.google.com/maps/search/?api=1&query=Club%20Comercio%20Rauch&query_place_id=ChIJrYgTRWgnl5UR-dCny5HantE",
,,,,,,,,"true",,,,,,"true",,,,,,,"true",,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,"B7203 Rauch, Provincia de Buenos Aires, Argentina","Supermercado",,,,"Supermercado","4246000455452361665","Rauch","true","AR",,"0x9597276c8c3b5471:0x3aecd2eaff6283c1",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8qOAmKRoYG_Po3TjyvWCTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.60553&pitch=0&thumbfov=100","1","false","/g/11ggs3bkbm","es-419","-36.7782408","-59.0836502",,"domingo","7 AM to 11 PM","lunes","7 AM to 11 PM","martes","7 AM to 11 PM","miércoles","7 AM to 11 PM","jueves","7 AM to 11 PM","viernes","7 AM to 11 PM","sábado","7 AM to 11 PM","false","+54 249 464-1605","+542494641605","ChIJcVQ7jGwnl5URwYNi_-rS7Do",,,"16","71",,,,,,"2025-05-19T00:05:29.693Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.06946875942514,17z?hl=es-419","Comercio","Provincia de Buenos Aires",,"false","One Market 24 horas","4.4","https://www.google.com/maps/search/?api=1&query=One%20Market%2024%20horas&query_place_id=ChIJcVQ7jGwnl5URwYNi_-rS7Do",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garralda 260, B7203ASF Rauch, Provincia de Buenos Aires, Argentina","Comercio",,,,"Comercio","17049207121487904373","Rauch","true","AR",,"0x95972767c3471995:0xec9af38be258be75",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rFxVQT15Tn_4hF5XqLcwCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.05493&pitch=0&thumbfov=100","1","false","/g/11bbrggdj1","es-419","-36.7767339","-59.093429",,,,,,,,,,,,,,,,"false","+54 2297 44-2345","+542297442345","ChIJlRlHw2cnl5URdb5Y4ovzmuw","B7203",,"17","1",,,,,,"2025-05-19T00:05:29.693Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.06946875942514,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Garralda 260","false","Palmieri Julio E Hijos","4","https://www.google.com/maps/search/?api=1&query=Palmieri%20Julio%20E%20Hijos&query_place_id=ChIJlRlHw2cnl5URdb5Y4ovzmuw",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Belgrano 269, B7203 Rauch, Provincia de Buenos Aires, Argentina","Comercio",,,,"Comercio","7970350048126881832","Rauch","true","AR",,"0x9597270043b8053b:0x6e9c5f23da1ed028",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=udpA6qpaH21P1vig6_Buwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.721825&pitch=0&thumbfov=100","1","false","/g/11ldyps95_","es-419","-36.7768871","-59.0849474",,,,,,,,,,,,,,,,"false",,,"ChIJOwW4QwAnl5URKNAe2iNfnG4","B7203",,"18","0",,,,,,"2025-05-19T00:05:29.693Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.06946875942514,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. Belgrano 269","false","Erro seguridad",,"https://www.google.com/maps/search/?api=1&query=Erro%20seguridad&query_place_id=ChIJOwW4QwAnl5URKNAe2iNfnG4","https://www.facebook.com/mariajose.erro.10?mibextid=ZbWKwL"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,"Av. San Martín 338, B7203 BPQ, Provincia de Buenos Aires, Argentina","Comercio",,,,"Comercio","1956182199483717609","BPQ","true","AR",,"0x9597276861ee151d:0x1b25c1589c2b57e9",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WcRcCTy6FmZka8ACpJCMOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.25002&pitch=0&thumbfov=100","1","false","/g/11bbrgfsqj","es-419","-36.7771237","-59.0914758",,"domingo","Cerrado","lunes","8 AM to 8 PM","martes","8 AM to 8 PM","miércoles","8 AM to 8 PM","jueves","8 AM to 7 PM","viernes","8 AM to 8 PM","sábado","Cerrado","false","+54 2297 44-0415","+542297440415","ChIJHRXuYWgnl5UR6VcrnFjBJRs","B7203",,"19","12",,,,,,"2025-05-19T00:05:29.693Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.06946875942514,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. San Martín 338","false","Celiberti Enrique Luis","4.8","https://www.google.com/maps/search/?api=1&query=Celiberti%20Enrique%20Luis&query_place_id=ChIJHRXuYWgnl5UR6VcrnFjBJRs",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACA, Alberti 13, B7203 Rauch, Provincia de Buenos Aires, Argentina","Comercio",,,,"Comercio","1828202011525288144","Rauch","true","AR",,"0x959727685930f9f7:0x195f140b129e90d0",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3IWeGuIyp_P7MQa7yWaxOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.285376&pitch=0&thumbfov=100","1","false","/g/11bbrjr53g","es-419","-36.7767082","-59.0908077",,,,,,,,,,,,,,,,"false","+54 2297 44-2173","+542297442173","ChIJ9_kwWWgnl5UR0JCeEgsUXxk","B7203",,"20","0",,,,,,"2025-05-19T00:05:29.693Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.06946875942514,17z?hl=es-419","Comercio","Provincia de Buenos Aires","ACA, Alberti 13","false","Provenzano Luis",,"https://www.google.com/maps/search/?api=1&query=Provenzano%20Luis&query_place_id=ChIJ9_kwWWgnl5UR0JCeEgsUXxk",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Juan Silva 327, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda general",,,,"Tienda general","7413918413191239655","Rauch","false","AR",,"0x959727e50a7791bb:0x66e3878423fdd7e7",,"https://lh3.googleusercontent.com/p/AF1QipMRvSd51mQuCe71zdgOa872Su1zHYIiOlrrx6bp=w426-h240-k-no","38","false","/g/11nftfgq77","es-419","-36.7830896","-59.0911519",,"domingo","9 AM to 1 PM, 5 to 10 PM","lunes","9 AM to 1 PM, 5 to 10 PM","martes","9 AM to 1 PM, 5 to 10 PM","miércoles","9 AM to 1 PM, 5 to 10 PM","jueves","9 AM to 1 PM, 5 to 10 PM","viernes","9 AM to 1 PM, 5 to 10 PM","sábado","9 AM to 1 PM, 5 to 10 PM","false",,,"ChIJu5F3CuUnl5UR59f9I4SH42Y",,,"2","4",,,,,,"2025-05-19T00:05:30.204Z","https://www.google.com/maps/search/Comercio/@-36.788521680452305,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Juan Silva 327","false","Almacén 'Lo Maty'","4.8","https://www.google.com/maps/search/?api=1&query=Almac%C3%A9n%20'Lo%20Maty'&query_place_id=ChIJu5F3CuUnl5UR59f9I4SH42Y",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av H Yrigoyen 446, Rauch, Buenos Aires, Rauch, Buenos Aires Sur, Argentina","Comercio",,,,"Comercio","6787296928784260327","Rauch","true","AR",,"0x95972763bf979f47:0x5e31529899491ce7",,,,"false","/g/1hc4zx25j","es-419","-36.7832489","-59.0999985",,,,,,,,,,,,,,,,"false","+54 2297 44-0379","+542297440379","ChIJR5-Xv2Mnl5UR5xxJmZhSMV4",,,"7","1",,,,,,"2025-05-19T00:05:30.211Z","https://www.google.com/maps/search/Comercio/@-36.788521680452305,-59.086666599999994,17z?hl=es-419","Comercio","Buenos Aires Sur","Av H Yrigoyen 446, Rauch, Buenos Aires","false","Ibargoyen Mario Riune Martin Sebastian","5","https://www.google.com/maps/search/?api=1&query=Ibargoyen%20Mario%20Riune%20Martin%20Sebastian&query_place_id=ChIJR5-Xv2Mnl5UR5xxJmZhSMV4",
"true",,,,,"true",,,"true",,,,,,"true",,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Rondeau 37 A, B7203 Rauch, Provincia de Buenos Aires, Argentina","Supermercado",,,,"Supermercado","13828919058317630554","Rauch","false","AR",,"0x95972715e12ec67b:0xbfea309d62a6dc5a",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npBR7TCjR9aNsdsR7MLeNFjTJDJdJEjswZHRecjQP7jm70vvFNkg-KoD33-kgHWMb-EAhhgQgHR6GBC-lUUTVoJPriU93T4hvQrWUwePHHe_JX3iAH9ipFR_2f3YeAY4qu8kw2X=w408-h306-k-no","16","false","/g/11flplh5n0","es-419","-36.7838047","-59.0885761",,"domingo","Cerrado","lunes","9:30 AM to 9 PM","martes","9:30 AM to 9 PM","miércoles","9:30 AM to 9:30 PM","jueves","9:30 AM to 9:30 PM","viernes","9:30 AM to 9:30 PM","sábado","9:30 AM to 9:30 PM","false",,,"ChIJe8Yu4RUnl5URWtymYp0w6r8",,,"10","21",,,,,,"2025-05-19T00:05:30.211Z","https://www.google.com/maps/search/Comercio/@-36.788521680452305,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Rondeau 37 A","false","Minimercado Tu Ahorro","4.4","https://www.google.com/maps/search/?api=1&query=Minimercado%20Tu%20Ahorro&query_place_id=ChIJe8Yu4RUnl5URWtymYp0w6r8",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Av. San Martín 326, B7203 BPQ, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,"Tienda de artículos para el hogar","11625037200164116363","BPQ","true","AR",,"0x9597276889f6df0d:0xa1546dbdd07bd78b",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UgRNMkENbZ_zaDHZeOZDPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.65396&pitch=0&thumbfov=100","1","false","/g/11g9dnyx2_","es-419","-36.7772125","-59.0915838",,"domingo","Abierto las 24 horas","lunes","Abierto las 24 horas","martes","Abierto las 24 horas","miércoles","Abierto las 24 horas","jueves","Abierto las 24 horas","viernes","Abierto las 24 horas","sábado","Abierto las 24 horas","false",,,"ChIJDd_2iWgnl5URi9d70L1tVKE","B7203",,"13","3",,,,,,"2025-05-19T00:05:30.212Z","https://www.google.com/maps/search/Comercio/@-36.788521680452305,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. San Martín 326","false","Kiosco Lo Del Negro","4.7","https://www.google.com/maps/search/?api=1&query=Kiosco%20Lo%20Del%20Negro&query_place_id=ChIJDd_2iWgnl5URi9d70L1tVKE",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,"Aveleyra 338, B7203 Rauch, Provincia de Buenos Aires, Argentina","Comercio",,,,"Comercio","5026186767104771932","Rauch","true","AR",,"0x9597275d5f03b359:0x45c09a3c1c0c875c",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EdeUvhX6jv9JenJ-B0_z8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.39288&pitch=0&thumbfov=100","1","false","/g/1q62d7w4n","es-419","-36.7752517","-59.0938719",,,,,,,,,,,,,,,,"false","+54 2297 44-3275","+542297443275","ChIJWbMDX10nl5URXIcMHDyawEU","B7203",,"15","3",,,,,,"2025-05-19T00:05:30.212Z","https://www.google.com/maps/search/Comercio/@-36.788521680452305,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Aveleyra 338","false","Daniel Carregado","4.3","https://www.google.com/maps/search/?api=1&query=Daniel%20Carregado&query_place_id=ChIJWbMDX10nl5URXIcMHDyawEU",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Castelli 41, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de bebidas alcohólicas",,,,"Tienda de bebidas alcohólicas","16343271435204805075","Rauch","false","AR",,"0x959727f13429b2d1:0xe2cef6c7ab2bc1d3",,"https://lh3.googleusercontent.com/p/AF1QipNQ9TBe5JbTP6yg0dHxFce25TMBcmscKU4HJW54=w408-h544-k-no","31","false","/g/11tn_3kb3w","es-419","-36.7783329","-59.0922144",,,,,,,,,,,,,,,,"false",,,"ChIJ0bIpNPEnl5UR08Erq8f2zuI","B7203",,"17","14",,,,,,"2025-05-19T00:05:30.212Z","https://www.google.com/maps/search/Comercio/@-36.788521680452305,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Castelli 41","false","Distribuidora Los Teros, venta mayorista y minorista de bebidas","5","https://www.google.com/maps/search/?api=1&query=Distribuidora%20Los%20Teros%2C%20venta%20mayorista%20y%20minorista%20de%20bebidas&query_place_id=ChIJ0bIpNPEnl5UR08Erq8f2zuI",
,,,,,,,,"true",,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Alberti 294, B7203 ACF, Provincia de Buenos Aires, Argentina","Supermercado",,,,"Supermercado","5603680306932735393","ACF","true","AR",,"0x959727768ecd43b1:0x4dc4458cb193dda1",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-lh3867tg23vgA9a8F5sRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.56837&pitch=0&thumbfov=100","1","false","/g/11h0br7qyh","es-419","-36.7792266","-59.0875248",,,,,,,,,,,,,,,,"false",,,"ChIJsUPNjnYnl5URod2TsYxFxE0","B7203",,"18","4",,,,,,"2025-05-19T00:05:30.212Z","https://www.google.com/maps/search/Comercio/@-36.788521680452305,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Alberti 294","false","Minimercado Indiana","4.8","https://www.google.com/maps/search/?api=1&query=Minimercado%20Indiana&query_place_id=ChIJsUPNjnYnl5URod2TsYxFxE0",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Gral. Paz 350, B7203ATH Rauch, Provincia de Buenos Aires, Argentina","Tienda general",,,,"Tienda general","16526573430777448410","Rauch","true","AR",,"0x95972700617cfad9:0xe55a2ef947e607da",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BdJD3H_5-1BzKhrRJi-0nw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.88067&pitch=0&thumbfov=100","2","false","/g/11y55_q2zx","es-419","-36.7826955","-59.0844884",,,,,,,,,,,,,,,,"false","+54 249 433-2251","+542494332251","ChIJ2fp8YQAnl5UR2gfmR_kuWuU","B7203",,"19","0",,,,,,"2025-05-19T00:05:30.212Z","https://www.google.com/maps/search/Comercio/@-36.788521680452305,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. Gral. Paz 350","false","MinimercadoHG",,"https://www.google.com/maps/search/?api=1&query=MinimercadoHG&query_place_id=ChIJ2fp8YQAnl5UR2gfmR_kuWuU","https://www.instagram.com/minimercadohg?igsh=cWExcW9oZGhpYXc1"
